code_pra,ratio,valeur
79370,r1_sau_surf,0.7399515803366002
82398,r1_sau_surf,0.7442560689681934
80037,r1_sau_surf,0.6260830010920743
80327,r1_sau_surf,0.7336835400358102
81151,r1_sau_surf,0.5730231947455359
81152,r1_sau_surf,0.6555997511177539
82154,r1_sau_surf,0.5228079737981055
82384,r1_sau_surf,0.7569595868535309
85370,r1_sau_surf,0.8404376267531668
85371,r1_sau_surf,0.799946025550661
85373,r1_sau_surf,0.7472882781644925
86182,r1_sau_surf,0.7966844688635129
82385,r1_sau_surf,0.7702905379395967
82396,r1_sau_surf,0.6280620293844951
82397,r1_sau_surf,0.6078819588854234
82399,r1_sau_surf,0.6506537013079947
83247,r1_sau_surf,0.12196045170827109
84462,r1_sau_surf,0.45517550405739926
84463,r1_sau_surf,0.2097914437164102
84466,r1_sau_surf,0.36210927336273774
85110,r1_sau_surf,0.7612391040168666
85365,r1_sau_surf,0.46625876520059417
85366,r1_sau_surf,0.7123164731744374
85368,r1_sau_surf,0.6775992664518217
85369,r1_sau_surf,0.8299761789294252
86347,r1_sau_surf,0.6038283459457562
86349,r1_sau_surf,0.8501544635564298
86368,r1_sau_surf,0.7049709198148796
88305,r1_sau_surf,0.6929012317482343
88313,r1_sau_surf,0.5029947718465444
88314,r1_sau_surf,0.39547781509462127
89317,r1_sau_surf,0.7665919782656088
89322,r1_sau_surf,0.5182658821476299
89338,r1_sau_surf,0.6364500061419305
89340,r1_sau_surf,0.5739468630587393
89442,r1_sau_surf,0.6957073291218734
89443,r1_sau_surf,0.511997897242885
90303,r1_sau_surf,0.4586105855798718
90307,r1_sau_surf,0.12902377287529485
90448,r1_sau_surf,0.2901445816472315
90450,r1_sau_surf,0.3810424621087236
91333,r1_sau_surf,0.10756695275392456
91337,r1_sau_surf,0.30258099585700254
91339,r1_sau_surf,0.5459495905906614
92333,r1_sau_surf,0.00023834671853385425
93329,r1_sau_surf,0.15254954035634036
93333,r1_sau_surf,0.006067475311350213
94333,r1_sau_surf,0.03407319778387453
95329,r1_sau_surf,0.4398366898372654
01195,r2_ta_sau,0.8068091601589978
01198,r2_ta_sau,0.848132174326819
01201,r2_ta_sau,0.8854539652149346
01215,r2_ta_sau,0.23455229078959433
01446,r2_ta_sau,0.6376058269718499
01449,r2_ta_sau,0.107174367251744
01451,r2_ta_sau,0.3666094700798687
02034,r2_ta_sau,0.9586379279332163
02317,r2_ta_sau,0.9631764250882218
02323,r2_ta_sau,0.598426945040929
02328,r2_ta_sau,0.9069258802528494
02329,r2_ta_sau,0.9373012274952142
02336,r2_ta_sau,0.8402574044469384
03178,r2_ta_sau,0.3955935585490319
03425,r2_ta_sau,0.20249176325573742
03426,r2_ta_sau,0.6437633861182064
03428,r2_ta_sau,0.34820394288638096
03429,r2_ta_sau,0.45577453859126615
04233,r2_ta_sau,0.4963854910413669
04459,r2_ta_sau,0.22071624021367006
04460,r2_ta_sau,0.05904470487576262
04462,r2_ta_sau,0.2719191146035799
05235,r2_ta_sau,0.10370801777017707
11472,r2_ta_sau,0.033953136765466116
15167,r2_ta_sau,0.10704450962817559
15409,r2_ta_sau,0.34438264671982427
05463,r2_ta_sau,0.22736517481690824
06245,r2_ta_sau,0.017846428232251983
06249,r2_ta_sau,0.020069476683905012
06250,r2_ta_sau,0.006400004501538581
07171,r2_ta_sau,0.17106960610256328
07422,r2_ta_sau,0.1565485335168128
07425,r2_ta_sau,0.15475519686613964
07465,r2_ta_sau,0.40435781958898404
08021,r2_ta_sau,0.24973410428124287
08022,r2_ta_sau,0.46496248778181165
08315,r2_ta_sau,0.5597470529622468
08317,r2_ta_sau,0.9345730926728745
08323,r2_ta_sau,0.29477182783467004
09390,r2_ta_sau,0.7757474759214376
09392,r2_ta_sau,0.46439703289343265
09393,r2_ta_sau,0.062151808269369495
09472,r2_ta_sau,0.0012280428795751444
10011,r2_ta_sau,0.8395032208875568
10013,r2_ta_sau,0.9722051973417385
13468,r2_ta_sau,0.27711535140206084
14085,r2_ta_sau,0.5655031147852452
14353,r2_ta_sau,0.41255839889596024
14354,r2_ta_sau,0.6447258984042352
14355,r2_ta_sau,0.867268322352562
16112,r2_ta_sau,0.7844327156549437
16113,r2_ta_sau,0.8913468160418171
16367,r2_ta_sau,0.9365119426031286
16377,r2_ta_sau,0.5208660581708027
16432,r2_ta_sau,0.5806698245525052
16438,r2_ta_sau,0.6762423427682234
17111,r2_ta_sau,0.494659988857449
17369,r2_ta_sau,0.8426712087593701
18439,r2_ta_sau,0.7217126479617588
19408,r2_ta_sau,0.1665852563602771
19409,r2_ta_sau,0.23218868449756666
19421,r2_ta_sau,0.022139988317465376
19430,r2_ta_sau,0.12377879473457509
19432,r2_ta_sau,0.25096938445439215
19433,r2_ta_sau,0.16633919182839438
21010,r2_ta_sau,0.8830269974149372
22362,r2_ta_sau,0.8276064613682571
23428,r2_ta_sau,0.38246317561355475
23430,r2_ta_sau,0.12505412775104074
26234,r2_ta_sau,0.17418435146877703
26240,r2_ta_sau,0.8731255353559276
26463,r2_ta_sau,0.1743537203866997
26464,r2_ta_sau,0.22222094658523342
27044,r2_ta_sau,0.9261354001295884
26242,r2_ta_sau,0.7557785540063152
26243,r2_ta_sau,0.4021759958171987
26453,r2_ta_sau,0.09396290964692701
27052,r2_ta_sau,0.8012700953033319
27077,r2_ta_sau,0.736279884402443
27078,r2_ta_sau,0.9491747562625908
27079,r2_ta_sau,0.9612314770141147
27080,r2_ta_sau,0.9199268184780184
27352,r2_ta_sau,0.8410269048047204
27353,r2_ta_sau,0.6348129166103297
28076,r2_ta_sau,0.9681954187556425
28334,r2_ta_sau,0.9761128393478848
28341,r2_ta_sau,0.995327321633574
28342,r2_ta_sau,0.9925706598190429
28351,r2_ta_sau,0.8805535973281661
27332,r2_ta_sau,0.8816440432541027
32388,r2_ta_sau,0.642947623343589
33114,r2_ta_sau,0.11244454703882069
33121,r2_ta_sau,0.18087799577225275
33122,r2_ta_sau,0.2399291154933858
29103,r2_ta_sau,0.781765896596786
29358,r2_ta_sau,0.8166788114014426
29360,r2_ta_sau,0.5838174316697795
29361,r2_ta_sau,0.7696525170847642
29362,r2_ta_sau,0.7952530297051655
29363,r2_ta_sau,0.7626294854677533
2A258,r2_ta_sau,0.02145648203694678
2A259,r2_ta_sau,0.0337823817735762
2A260,r2_ta_sau,0.08589384466520905
2B258,r2_ta_sau,0.1531779820813294
2B259,r2_ta_sau,0.04891530107549946
2B260,r2_ta_sau,0.05072258760637426
30410,r2_ta_sau,0.37187526543591165
33128,r2_ta_sau,0.13628945129889053
30416,r2_ta_sau,0.35608614492181956
32383,r2_ta_sau,0.8377812479076518
33118,r2_ta_sau,0.10642621352923906
33119,r2_ta_sau,0.33743916025693327
27051,r2_ta_sau,0.4427788284202373
33137,r2_ta_sau,0.5504638189547493
33376,r2_ta_sau,0.17396613388606366
33378,r2_ta_sau,0.8436811682076387
34412,r2_ta_sau,0.18464772707620117
34414,r2_ta_sau,0.06608464680191678
34415,r2_ta_sau,0.13258386407506462
34416,r2_ta_sau,0.07776169054016412
34470,r2_ta_sau,0.08861851115298465
34471,r2_ta_sau,0.27470471623683773
35097,r2_ta_sau,0.8303765694209864
41435,r2_ta_sau,0.7364009834775869
42168,r2_ta_sau,0.3472525657715071
42170,r2_ta_sau,0.32472587403260095
42189,r2_ta_sau,0.20145503513413926
42190,r2_ta_sau,0.20745021192901175
37344,r2_ta_sau,0.6194088805024658
37346,r2_ta_sau,0.8553400738722081
37348,r2_ta_sau,0.9293414718913405
37435,r2_ta_sau,0.8973944007575225
38199,r2_ta_sau,0.6322043543923944
38217,r2_ta_sau,0.5923988226225085
38453,r2_ta_sau,0.08055624811751098
38457,r2_ta_sau,0.10093856310648748
38465,r2_ta_sau,0.8698284941856265
39207,r2_ta_sau,0.32643840579083
40133,r2_ta_sau,0.9329428244989807
47398,r2_ta_sau,0.9311200884173992
47399,r2_ta_sau,0.8170925442299705
47400,r2_ta_sau,0.9090999715812502
40378,r2_ta_sau,0.9691993606368928
58185,r2_ta_sau,0.7818135546317188
58188,r2_ta_sau,0.43081897776900036
40382,r2_ta_sau,0.8579843259510753
40387,r2_ta_sau,0.8460913618961967
40388,r2_ta_sau,0.8046837114174242
64140,r2_ta_sau,0.015428041563867748
64141,r2_ta_sau,0.3801759558692956
64142,r2_ta_sau,0.007351317633401004
42192,r2_ta_sau,0.1945930559868075
44104,r2_ta_sau,0.8021305268321787
44105,r2_ta_sau,0.7147030670496118
44106,r2_ta_sau,0.36422778698697306
44108,r2_ta_sau,0.6828619112583545
44356,r2_ta_sau,0.7568383134354916
44363,r2_ta_sau,0.6810854840875541
44364,r2_ta_sau,0.553874720436756
44373,r2_ta_sau,0.4904787093161592
45063,r2_ta_sau,0.7979585061227468
45067,r2_ta_sau,0.9431835953947894
45342,r2_ta_sau,0.9981260482345632
45343,r2_ta_sau,0.8202089768016434
46159,r2_ta_sau,0.2559586892076381
46160,r2_ta_sau,0.45603925357182096
46394,r2_ta_sau,0.20450992936759868
46396,r2_ta_sau,0.7317626549341445
46407,r2_ta_sau,0.24608679749047926
46408,r2_ta_sau,0.23840447333273218
46409,r2_ta_sau,0.2730858556657712
47156,r2_ta_sau,0.8766200670390208
47157,r2_ta_sau,0.7960694587021342
47378,r2_ta_sau,0.842603203874205
27351,r2_ta_sau,0.9157190513245055
48410,r2_ta_sau,0.2257277861228328
48411,r2_ta_sau,0.22649395409043113
48418,r2_ta_sau,0.14567122180485398
48419,r2_ta_sau,0.021621414125422973
49344,r2_ta_sau,0.7991786702982338
49345,r2_ta_sau,0.7425683738634322
49347,r2_ta_sau,0.741858491113626
49356,r2_ta_sau,0.7291811924150794
49373,r2_ta_sau,0.6165663443177191
50082,r2_ta_sau,0.44680753229946063
50084,r2_ta_sau,0.34561039378013597
50086,r2_ta_sau,0.490623201997125
50087,r2_ta_sau,0.6599985860608967
50354,r2_ta_sau,0.6349343954007673
51016,r2_ta_sau,0.9288025579520732
51017,r2_ta_sau,0.5609480408465967
51018,r2_ta_sau,0.9588068287404024
51315,r2_ta_sau,0.5721481499129781
51317,r2_ta_sau,0.9857098251344353
51318,r2_ta_sau,0.8617544302267923
51321,r2_ta_sau,0.8681007433387585
51335,r2_ta_sau,0.9099564780523507
51336,r2_ta_sau,0.8466966643546084
68301,r2_ta_sau,0.9220127971175686
52310,r2_ta_sau,0.43744780059095617
68303,r2_ta_sau,0.8415259490026308
52322,r2_ta_sau,0.8652871832027674
53095,r2_ta_sau,0.6680344328245761
53096,r2_ta_sau,0.6513773603195582
53356,r2_ta_sau,0.8104015152188685
53357,r2_ta_sau,0.7031438181198105
54305,r2_ta_sau,0.7902029406660216
54306,r2_ta_sau,0.6343379067069759
54316,r2_ta_sau,0.7513508172379696
55308,r2_ta_sau,0.6300504287793419
55314,r2_ta_sau,0.7973849748980457
55315,r2_ta_sau,0.6545978624031484
55316,r2_ta_sau,0.7208647335493029
56359,r2_ta_sau,0.8743855274119614
56362,r2_ta_sau,0.8159647375840713
58443,r2_ta_sau,0.1786880753957126
59025,r2_ta_sau,0.8969806840013829
59026,r2_ta_sau,0.8970166294724213
59028,r2_ta_sau,0.7749783520313092
59033,r2_ta_sau,0.7302348883048966
59323,r2_ta_sau,0.322798334634931
59324,r2_ta_sau,0.8858333591892813
59325,r2_ta_sau,0.9534640665277037
59326,r2_ta_sau,0.9545059539758413
60041,r2_ta_sau,0.9408576619751252
60042,r2_ta_sau,0.9396931015541522
60043,r2_ta_sau,0.8845041580434106
60327,r2_ta_sau,0.9387475260184394
60329,r2_ta_sau,0.9734182799709873
60330,r2_ta_sau,0.9526006868275583
60331,r2_ta_sau,0.6423735192134279
61351,r2_ta_sau,0.657038431739719
62032,r2_ta_sau,0.8487458786290839
62039,r2_ta_sau,0.8077281293318903
70448,r2_ta_sau,0.4022028541395742
71443,r2_ta_sau,0.17090606144888987
71444,r2_ta_sau,0.31534169850610305
71446,r2_ta_sau,0.5880680698282993
72089,r2_ta_sau,0.6977077299795269
63425,r2_ta_sau,0.15547976058186544
63426,r2_ta_sau,0.8744515505145773
63427,r2_ta_sau,0.6496006122004742
63428,r2_ta_sau,0.31120069379573745
64379,r2_ta_sau,0.5732773058517543
64380,r2_ta_sau,0.779246073381674
64381,r2_ta_sau,0.8139302985056388
64382,r2_ta_sau,0.7674984829679918
65146,r2_ta_sau,0.0281696355756973
65148,r2_ta_sau,0.5825115426772043
65150,r2_ta_sau,0.7769675335786691
72091,r2_ta_sau,0.7958536171306391
66252,r2_ta_sau,0.3065283981743325
66253,r2_ta_sau,0.011388356455371385
72350,r2_ta_sau,0.6825686308528098
72351,r2_ta_sau,0.6678667944622766
72354,r2_ta_sau,0.6101266115480987
67301,r2_ta_sau,0.8442450722558186
67302,r2_ta_sau,0.9019317191191148
67304,r2_ta_sau,0.650618378805935
67307,r2_ta_sau,0.2282164821828855
67473,r2_ta_sau,0.4772173746545094
68001,r2_ta_sau,0.9888612512772189
69200,r2_ta_sau,0.46779568781322356
69444,r2_ta_sau,0.167783084466635
69445,r2_ta_sau,0.29909623149522085
73219,r2_ta_sau,0.27705474164974764
73229,r2_ta_sau,0.00913041594195463
73451,r2_ta_sau,0.3209419052159395
74458,r2_ta_sau,0.0013616713968411266
76046,r2_ta_sau,0.8013434272895557
76047,r2_ta_sau,0.7685921374132391
76048,r2_ta_sau,0.7456625542615346
76049,r2_ta_sau,0.7826076288720851
76331,r2_ta_sau,0.637186424819296
76332,r2_ta_sau,0.6394973081437197
73458,r2_ta_sau,0.00021543709339019878
74218,r2_ta_sau,0.2494203735825501
74222,r2_ta_sau,0.1514406374236427
74223,r2_ta_sau,0.015263911158462777
74224,r2_ta_sau,0.003802128491444362
74226,r2_ta_sau,0.37170504242445546
74227,r2_ta_sau,0.0030759885582584976
77057,r2_ta_sau,0.9398090189831342
77058,r2_ta_sau,0.9917490658460416
77061,r2_ta_sau,0.9476932267651638
77062,r2_ta_sau,0.945893036678259
77064,r2_ta_sau,0.964445354741063
77320,r2_ta_sau,0.9834892490003166
77329,r2_ta_sau,0.9858799513402282
77336,r2_ta_sau,0.9459666374644933
78334,r2_ta_sau,0.9579061687472962
79371,r2_ta_sau,0.9285595222461526
79373,r2_ta_sau,0.6208862240836757
80035,r2_ta_sau,0.9810517198244009
80036,r2_ta_sau,0.8846420475386296
80038,r2_ta_sau,0.8294208034707654
81153,r2_ta_sau,0.8236956403681048
81391,r2_ta_sau,0.9358629456052373
81395,r2_ta_sau,0.4249290970504437
81409,r2_ta_sau,0.539288186822205
81412,r2_ta_sau,0.4582720779350088
81413,r2_ta_sau,0.46659600380081656
83248,r2_ta_sau,0.13966201966517441
83460,r2_ta_sau,0.11527440614878195
83468,r2_ta_sau,0.07009333536267523
83469,r2_ta_sau,0.03805982645312318
84238,r2_ta_sau,0.22781263082265
37072,r2_ta_sau,0.7786643221500086
82155,r2_ta_sau,0.7836607131354295
69197,r2_ta_sau,0.6202038722277796
82390,r2_ta_sau,0.9081374585104892
82391,r2_ta_sau,0.8444132453134474
82395,r2_ta_sau,0.4067592380776371
86372,r2_ta_sau,0.9346621975003583
86438,r2_ta_sau,0.8481305020215567
87430,r2_ta_sau,0.3046171989722537
87431,r2_ta_sau,0.47451035650676676
87432,r2_ta_sau,0.41351743504045485
70447,r2_ta_sau,0.6165959445152907
95332,r2_ta_sau,0.9722791127249828
95333,r2_ta_sau,0.9798579266321472
84464,r2_ta_sau,0.29675938252310624
84467,r2_ta_sau,0.5025066943878402
86348,r2_ta_sau,0.9520729316123211
88306,r2_ta_sau,0.4713262201417934
88307,r2_ta_sau,0.16512149957913583
88309,r2_ta_sau,0.40273137220547894
88310,r2_ta_sau,0.3526951778421489
89186,r2_ta_sau,0.8705809923539732
89319,r2_ta_sau,0.9474057655079505
89320,r2_ta_sau,0.9860776520439272
16375,r2_ta_sau,0.9031865868936532
17374,r2_ta_sau,0.9207253436584174
17375,r2_ta_sau,0.8838711383298
17376,r2_ta_sau,0.43313532787241865
17377,r2_ta_sau,0.6461856528956801
18066,r2_ta_sau,0.7878803425288807
18179,r2_ta_sau,0.5288213017974348
18343,r2_ta_sau,0.8273876896830337
18434,r2_ta_sau,0.9197892404235957
18436,r2_ta_sau,0.5408190522538985
19394,r2_ta_sau,0.19847080184600016
91055,r2_ta_sau,0.9416655794572067
91342,r2_ta_sau,0.9952246787050485
95330,r2_ta_sau,0.9369559740224235
01216,r2_ta_sau,0.5410214142749863
04466,r2_ta_sau,0.5240635869384361
05231,r2_ta_sau,0.0007954405219172917
05457,r2_ta_sau,0.002460586317364048
05459,r2_ta_sau,0.3103820315303493
19403,r2_ta_sau,0.16246705414863408
05232,r2_ta_sau,0.015576190505679788
10317,r2_ta_sau,0.9932333157860239
10318,r2_ta_sau,0.7583478391999228
10319,r2_ta_sau,0.9541950324820994
05236,r2_ta_sau,0.047945852589934654
15164,r2_ta_sau,0.26268126234759676
15417,r2_ta_sau,0.03351720304786048
15418,r2_ta_sau,0.23206288089071891
05237,r2_ta_sau,0.0405812606736501
05239,r2_ta_sau,0.3238119727566249
05461,r2_ta_sau,0.22851443299280427
07169,r2_ta_sau,0.08349595975556505
07423,r2_ta_sau,0.02099199818976899
07424,r2_ta_sau,0.08766039810413732
10014,r2_ta_sau,0.8983025501218321
10015,r2_ta_sau,0.9666763167203491
10019,r2_ta_sau,0.905031531703615
10020,r2_ta_sau,0.8062661854864899
10335,r2_ta_sau,0.9790312339711338
11391,r2_ta_sau,0.8777503350567294
11392,r2_ta_sau,0.598805453589109
11413,r2_ta_sau,0.32554911602952713
11470,r2_ta_sau,0.23276744470467692
11471,r2_ta_sau,0.22945158849536912
12161,r2_ta_sau,0.26305075248780585
12162,r2_ta_sau,0.6575039749977583
12397,r2_ta_sau,0.3242750816100411
12407,r2_ta_sau,0.23078133861014385
12409,r2_ta_sau,0.563381580155131
12411,r2_ta_sau,0.353323868929236
12412,r2_ta_sau,0.5692534951255619
12419,r2_ta_sau,0.07873288122949522
13244,r2_ta_sau,0.4562362330250121
13246,r2_ta_sau,0.1501187807453928
13466,r2_ta_sau,0.3720499248554413
13467,r2_ta_sau,0.6113261595023982
13469,r2_ta_sau,0.05490123335796901
15163,r2_ta_sau,0.13882054550770273
15419,r2_ta_sau,0.0736314767246883
15420,r2_ta_sau,0.03961865416846449
15421,r2_ta_sau,0.03573628184836127
15433,r2_ta_sau,0.1385387147948883
19420,r2_ta_sau,0.16321483346744292
21204,r2_ta_sau,0.7738029917978932
21311,r2_ta_sau,0.8171311375822158
16371,r2_ta_sau,0.9727838232076548
16372,r2_ta_sau,0.8937458207894481
21312,r2_ta_sau,0.8560244547404174
18437,r2_ta_sau,0.5248665243652002
21322,r2_ta_sau,0.90357070269658
21440,r2_ta_sau,0.9312175523744913
21441,r2_ta_sau,0.46587899237412783
21442,r2_ta_sau,0.39507516232919065
21443,r2_ta_sau,0.273785303124434
22358,r2_ta_sau,0.8669015902547932
22359,r2_ta_sau,0.8601947329266582
22360,r2_ta_sau,0.7760562070038548
22361,r2_ta_sau,0.7059922316375873
23431,r2_ta_sau,0.28621556656994057
23432,r2_ta_sau,0.30689641207998103
23437,r2_ta_sau,0.43149953003041
24158,r2_ta_sau,0.7247409791699103
24394,r2_ta_sau,0.3167193858554136
24401,r2_ta_sau,0.5871295251030862
24403,r2_ta_sau,0.5001831568013794
24404,r2_ta_sau,0.44051149625105307
24405,r2_ta_sau,0.42283866196228403
24406,r2_ta_sau,0.4292696016202235
24432,r2_ta_sau,0.3662796469048334
25447,r2_ta_sau,0.46330264972390606
25449,r2_ta_sau,0.0031102171758162146
25450,r2_ta_sau,0.24207098728788898
25452,r2_ta_sau,0.02608871199432519
26221,r2_ta_sau,0.4956158647505769
26461,r2_ta_sau,0.03311126093889374
26241,r2_ta_sau,0.6669643816297669
27050,r2_ta_sau,0.8506341940751385
27330,r2_ta_sau,0.9225026093278645
29100,r2_ta_sau,0.790104792611571
33120,r2_ta_sau,0.47430275223426166
29101,r2_ta_sau,0.5731791910787136
33123,r2_ta_sau,0.29918239427766863
29102,r2_ta_sau,0.551223968981633
30411,r2_ta_sau,0.16602261359474957
33127,r2_ta_sau,0.3306083926793395
30414,r2_ta_sau,0.06113703831695354
30415,r2_ta_sau,0.14450473303055472
30422,r2_ta_sau,0.6624768982284234
30465,r2_ta_sau,0.22551868432596708
30471,r2_ta_sau,0.4663992160848649
31385,r2_ta_sau,0.907546290126502
31389,r2_ta_sau,0.6307437713016111
31390,r2_ta_sau,0.9121914159281697
31391,r2_ta_sau,0.9386495152826704
31392,r2_ta_sau,0.7435280057271225
31393,r2_ta_sau,0.4927100586849042
31472,r2_ta_sau,0.03438693792713646
32147,r2_ta_sau,0.876144265112321
32149,r2_ta_sau,0.7602736978284328
32384,r2_ta_sau,0.9601777811731758
32385,r2_ta_sau,0.925221509318828
32386,r2_ta_sau,0.6951489672593315
32387,r2_ta_sau,0.8078955409959745
33115,r2_ta_sau,0.23760476182888238
33116,r2_ta_sau,0.12385321519861613
33117,r2_ta_sau,0.16147442060830725
33124,r2_ta_sau,0.15362334507784298
33405,r2_ta_sau,0.3448656239274112
33125,r2_ta_sau,0.18154720727292772
41341,r2_ta_sau,0.9937051773358354
41343,r2_ta_sau,0.6382341581355702
41346,r2_ta_sau,0.9461116645607013
41350,r2_ta_sau,0.8599529028082081
41351,r2_ta_sau,0.9084870142315262
33126,r2_ta_sau,0.3660923977473323
33129,r2_ta_sau,0.18890575432129617
33135,r2_ta_sau,0.49518668473493804
33136,r2_ta_sau,0.48285262761240705
33400,r2_ta_sau,0.7237533531099408
33401,r2_ta_sau,0.18068004890494455
33402,r2_ta_sau,0.5016100875117602
33406,r2_ta_sau,0.06641705903024511
35098,r2_ta_sau,0.940321477087424
35099,r2_ta_sau,0.7728840248184516
35357,r2_ta_sau,0.7439626310486502
35358,r2_ta_sau,0.7880499127506588
35359,r2_ta_sau,0.8384120232269948
35363,r2_ta_sau,0.8463617283748275
36434,r2_ta_sau,0.9800425586843629
36435,r2_ta_sau,0.8710567071997253
36436,r2_ta_sau,0.5251343551417645
36438,r2_ta_sau,0.526848258350541
37069,r2_ta_sau,0.9110398442850183
37070,r2_ta_sau,0.9328233862125315
41434,r2_ta_sau,0.8411469147816193
37071,r2_ta_sau,0.6323357767168333
37073,r2_ta_sau,0.8681325213618225
73213,r2_ta_sau,0.31797161489237225
37074,r2_ta_sau,0.6719171468605655
43417,r2_ta_sau,0.15010786204757456
43418,r2_ta_sau,0.2310535918064379
43423,r2_ta_sau,0.06582120066033857
43424,r2_ta_sau,0.46572937666455255
43425,r2_ta_sau,0.36297154967362366
39203,r2_ta_sau,0.6738284229662005
39206,r2_ta_sau,0.8988615931292832
39209,r2_ta_sau,0.2506061302140368
39212,r2_ta_sau,0.23478162729861288
39446,r2_ta_sau,0.6049280479919984
39447,r2_ta_sau,0.6657620668931054
39449,r2_ta_sau,0.0054353020935960636
39451,r2_ta_sau,0.19776592742023322
39452,r2_ta_sau,0.055113713116884365
40130,r2_ta_sau,0.858495482136015
40131,r2_ta_sau,0.9481284129230922
47394,r2_ta_sau,0.6175014044631946
40132,r2_ta_sau,0.8341213236150289
40134,r2_ta_sau,0.9388961274951515
40144,r2_ta_sau,0.7729658343331888
47401,r2_ta_sau,0.7732703825929701
40145,r2_ta_sau,0.7922472858340429
40379,r2_ta_sau,0.8348279724346672
40380,r2_ta_sau,0.8376757256421826
41065,r2_ta_sau,0.7832552398444775
41068,r2_ta_sau,0.8828668073939947
41075,r2_ta_sau,0.9042454320707188
42191,r2_ta_sau,0.1316056930579873
42193,r2_ta_sau,0.4881215177587042
42425,r2_ta_sau,0.28852368564605513
42445,r2_ta_sau,0.29728590540867905
42465,r2_ta_sau,0.3745753191154581
43172,r2_ta_sau,0.3640371841423337
43177,r2_ta_sau,0.42760778016962814
43427,r2_ta_sau,0.6938341527099381
44107,r2_ta_sau,0.38031653301295576
44365,r2_ta_sau,0.558228650737641
44368,r2_ta_sau,0.7721718897568394
45338,r2_ta_sau,0.9537826002972849
45339,r2_ta_sau,0.9960157813292299
45340,r2_ta_sau,0.918770472305485
66254,r2_ta_sau,0.00943507264383345
66255,r2_ta_sau,0.01060306384054524
66256,r2_ta_sau,0.02152152951820632
45341,r2_ta_sau,0.9984603954436098
45439,r2_ta_sau,0.8227132417890018
47402,r2_ta_sau,0.6575209219654751
47404,r2_ta_sau,0.549957489834439
50081,r2_ta_sau,0.42314289729768806
50083,r2_ta_sau,0.5685513786399323
52008,r2_ta_sau,0.4324497418207637
68002,r2_ta_sau,0.7949913184036989
52009,r2_ta_sau,0.37812500163755913
52012,r2_ta_sau,0.8125402165572904
52311,r2_ta_sau,0.726298270797178
52312,r2_ta_sau,0.4749873819041017
52314,r2_ta_sau,0.8281021330922378
52318,r2_ta_sau,0.6699776078042088
68302,r2_ta_sau,0.9402199798514017
68304,r2_ta_sau,0.36885640214134346
68307,r2_ta_sau,0.0667785603566214
52321,r2_ta_sau,0.8281255775448256
54307,r2_ta_sau,0.44026291428999614
54308,r2_ta_sau,0.8295082519596894
54313,r2_ta_sau,0.6122187023301742
56363,r2_ta_sau,0.7801420004173459
56364,r2_ta_sau,0.7004472661267375
57003,r2_ta_sau,0.6260878460999122
57004,r2_ta_sau,0.6956852073459832
57306,r2_ta_sau,0.7143482109552477
57307,r2_ta_sau,0.40503954642925993
57308,r2_ta_sau,0.85341794454511
57473,r2_ta_sau,0.5932666115373796
58180,r2_ta_sau,0.38889330769125
58340,r2_ta_sau,0.5907695928225574
58429,r2_ta_sau,0.25103267026247716
59027,r2_ta_sau,0.8372638141086578
60328,r2_ta_sau,0.9623374863903291
61088,r2_ta_sau,0.3844092385290292
61352,r2_ta_sau,0.6886775478331536
61353,r2_ta_sau,0.3356018224180014
61354,r2_ta_sau,0.5917138318515265
61355,r2_ta_sau,0.6253547008977699
62023,r2_ta_sau,0.8271998110360005
62024,r2_ta_sau,0.8570240290718535
62029,r2_ta_sau,0.6260087976108724
62030,r2_ta_sau,0.7379459987701672
69465,r2_ta_sau,0.9457008718555239
70005,r2_ta_sau,0.38880045401062047
70006,r2_ta_sau,0.18314858706834483
70007,r2_ta_sau,0.5989576912557517
70205,r2_ta_sau,0.750338744576267
62031,r2_ta_sau,0.903506905931832
62040,r2_ta_sau,0.7273171278591158
62324,r2_ta_sau,0.9249963261377936
62325,r2_ta_sau,0.8907604742676299
62326,r2_ta_sau,0.9618333365971803
63165,r2_ta_sau,0.06808327174656796
63166,r2_ta_sau,0.013394564703946706
63173,r2_ta_sau,0.2150870072206396
63174,r2_ta_sau,0.209905414782736
63175,r2_ta_sau,0.30291587497530587
63176,r2_ta_sau,0.7032634669281699
63181,r2_ta_sau,0.24252504294786148
71429,r2_ta_sau,0.26264625152185234
71440,r2_ta_sau,0.730597639466334
71441,r2_ta_sau,0.28562952617181925
71442,r2_ta_sau,0.17803908612979966
63417,r2_ta_sau,0.0021962105085402616
63421,r2_ta_sau,8.223817798555443e-05
64138,r2_ta_sau,0.21185329240170225
64139,r2_ta_sau,0.1748089721656438
64143,r2_ta_sau,0.49367175800148666
64386,r2_ta_sau,0.73031568588358
65381,r2_ta_sau,0.8661419341897002
65383,r2_ta_sau,0.8054760189632331
72090,r2_ta_sau,0.7001122836175627
72092,r2_ta_sau,0.7533996019835643
72093,r2_ta_sau,0.6048479206430677
65386,r2_ta_sau,0.7481615924515885
65387,r2_ta_sau,0.92918681375055
65389,r2_ta_sau,0.6804215557318938
66257,r2_ta_sau,0.00678448772866714
72345,r2_ta_sau,0.710353161183692
66470,r2_ta_sau,0.04665600511103411
66472,r2_ta_sau,0.012324167351713792
68450,r2_ta_sau,0.6258296837328694
69194,r2_ta_sau,0.5136863765726656
